PKEY=1, STUDENT_ID=2, FNAME=EMILY, LNAME=SMITH, TYPE=HW, ITEM_ID=1, SCORE=4
PKEY=4244, STUDENT_ID=204, FNAME=KATIE, LNAME=DUNCAN, TYPE=HW, ITEM_ID=2, SCORE=3
PKEY=4245, STUDENT_ID=204, FNAME=KATIE, LNAME=DUNCAN, TYPE=HW, ITEM_ID=3, SCORE=5
PKEY=4246, STUDENT_ID=204, FNAME=KATIE, LNAME=DUNCAN, TYPE=HW, ITEM_ID=4, SCORE=4
PKEY=4247, STUDENT_ID=204, FNAME=KATIE, LNAME=DUNCAN, TYPE=HW, ITEM_ID=5, SCORE=5
PKEY=4248, STUDENT_ID=204, FNAME=KATIE, LNAME=DUNCAN, TYPE=HW, ITEM_ID=6, SCORE=4
PKEY=4249, STUDENT_ID=204, FNAME=KATIE, LNAME=DUNCAN, TYPE=HW, ITEM_ID=7, SCORE=5
PKEY=4250, STUDENT_ID=204, FNAME=KATIE, LNAME=DUNCAN, TYPE=HW, ITEM_ID=8, SCORE=4
PKEY=4251, STUDENT_ID=204, FNAME=KATIE, LNAME=DUNCAN, TYPE=HW, ITEM_ID=9, SCORE=5
PKEY=4252, STUDENT_ID=204, FNAME=KATIE, LNAME=DUNCAN, TYPE=HW, ITEM_ID=10, SCORE=5
PKEY=4253, STUDENT_ID=204, FNAME=KATIE, LNAME=DUNCAN, TYPE=HW, ITEM_ID=11, SCORE=4
PKEY=4254, STUDENT_ID=204, FNAME=KATIE, LNAME=DUNCAN, TYPE=QU, ITEM_ID=1, SCORE=5
PKEY=4255, STUDENT_ID=204, FNAME=KATIE, LNAME=DUNCAN, TYPE=QU, ITEM_ID=2, SCORE=5
PKEY=4256, STUDENT_ID=204, FNAME=KATIE, LNAME=DUNCAN, TYPE=QU, ITEM_ID=3, SCORE=5
PKEY=4257, STUDENT_ID=204, FNAME=KATIE, LNAME=DUNCAN, TYPE=QU, ITEM_ID=4, SCORE=10
PKEY=4258, STUDENT_ID=204, FNAME=KATIE, LNAME=DUNCAN, TYPE=QU, ITEM_ID=5, SCORE=10
PKEY=4259, STUDENT_ID=204, FNAME=KATIE, LNAME=DUNCAN, TYPE=QU, ITEM_ID=6, SCORE=10
PKEY=4260, STUDENT_ID=204, FNAME=KATIE, LNAME=DUNCAN, TYPE=QU, ITEM_ID=7, SCORE=7
PKEY=4261, STUDENT_ID=204, FNAME=KATIE, LNAME=DUNCAN, TYPE=EX, ITEM_ID=1, SCORE=24
PKEY=4262, STUDENT_ID=204, FNAME=KATIE, LNAME=DUNCAN, TYPE=EX, ITEM_ID=2, SCORE=34
PKEY=4263, STUDENT_ID=204, FNAME=KATIE, LNAME=DUNCAN, TYPE=EX, ITEM_ID=3, SCORE=38
PKEY=4264, STUDENT_ID=205, FNAME=LIAM, LNAME=ARMSTRONG, TYPE=HW, ITEM_ID=1, SCORE=4
PKEY=4265, STUDENT_ID=205, FNAME=LIAM, LNAME=ARMSTRONG, TYPE=HW, ITEM_ID=2, SCORE=3
PKEY=4266, STUDENT_ID=205, FNAME=LIAM, LNAME=ARMSTRONG, TYPE=HW, ITEM_ID=3, SCORE=3
PKEY=4267, STUDENT_ID=205, FNAME=LIAM, LNAME=ARMSTRONG, TYPE=HW, ITEM_ID=4, SCORE=5
PKEY=4268, STUDENT_ID=205, FNAME=LIAM, LNAME=ARMSTRONG, TYPE=HW, ITEM_ID=5, SCORE=3
PKEY=4269, STUDENT_ID=205, FNAME=LIAM, LNAME=ARMSTRONG, TYPE=HW, ITEM_ID=6, SCORE=5
PKEY=4270, STUDENT_ID=205, FNAME=LIAM, LNAME=ARMSTRONG, TYPE=HW, ITEM_ID=7, SCORE=5
PKEY=4271, STUDENT_ID=205, FNAME=LIAM, LNAME=ARMSTRONG, TYPE=HW, ITEM_ID=8, SCORE=5
PKEY=4272, STUDENT_ID=205, FNAME=LIAM, LNAME=ARMSTRONG, TYPE=HW, ITEM_ID=9, SCORE=3
PKEY=4273, STUDENT_ID=205, FNAME=LIAM, LNAME=ARMSTRONG, TYPE=HW, ITEM_ID=10, SCORE=3
PKEY=4274, STUDENT_ID=205, FNAME=LIAM, LNAME=ARMSTRONG, TYPE=HW, ITEM_ID=11, SCORE=4
PKEY=4275, STUDENT_ID=205, FNAME=LIAM, LNAME=ARMSTRONG, TYPE=QU, ITEM_ID=1, SCORE=9
PKEY=4276, STUDENT_ID=205, FNAME=LIAM, LNAME=ARMSTRONG, TYPE=QU, ITEM_ID=2, SCORE=6
PKEY=4277, STUDENT_ID=205, FNAME=LIAM, LNAME=ARMSTRONG, TYPE=QU, ITEM_ID=3, SCORE=6
PKEY=4278, STUDENT_ID=205, FNAME=LIAM, LNAME=ARMSTRONG, TYPE=QU, ITEM_ID=4, SCORE=9
PKEY=4279, STUDENT_ID=205, FNAME=LIAM, LNAME=ARMSTRONG, TYPE=QU, ITEM_ID=5, SCORE=10
PKEY=4280, STUDENT_ID=205, FNAME=LIAM, LNAME=ARMSTRONG, TYPE=QU, ITEM_ID=6, SCORE=7
PKEY=4281, STUDENT_ID=205, FNAME=LIAM, LNAME=ARMSTRONG, TYPE=QU, ITEM_ID=7, SCORE=9
PKEY=4282, STUDENT_ID=205, FNAME=LIAM, LNAME=ARMSTRONG, TYPE=EX, ITEM_ID=1, SCORE=30
PKEY=4283, STUDENT_ID=205, FNAME=LIAM, LNAME=ARMSTRONG, TYPE=EX, ITEM_ID=2, SCORE=32
PKEY=4284, STUDENT_ID=205, FNAME=LIAM, LNAME=ARMSTRONG, TYPE=EX, ITEM_ID=3, SCORE=37
PKEY=4285, STUDENT_ID=206, FNAME=LESLIE, LNAME=BERRY, TYPE=HW, ITEM_ID=1, SCORE=5
PKEY=4286, STUDENT_ID=206, FNAME=LESLIE, LNAME=BERRY, TYPE=HW, ITEM_ID=2, SCORE=4
PKEY=4287, STUDENT_ID=206, FNAME=LESLIE, LNAME=BERRY, TYPE=HW, ITEM_ID=3, SCORE=4
PKEY=4288, STUDENT_ID=206, FNAME=LESLIE, LNAME=BERRY, TYPE=HW, ITEM_ID=4, SCORE=4
PKEY=4289, STUDENT_ID=206, FNAME=LESLIE, LNAME=BERRY, TYPE=HW, ITEM_ID=5, SCORE=5
PKEY=4290, STUDENT_ID=206, FNAME=LESLIE, LNAME=BERRY, TYPE=HW, ITEM_ID=6, SCORE=5
PKEY=4291, STUDENT_ID=206, FNAME=LESLIE, LNAME=BERRY, TYPE=HW, ITEM_ID=7, SCORE=3
PKEY=4292, STUDENT_ID=206, FNAME=LESLIE, LNAME=BERRY, TYPE=HW, ITEM_ID=8, SCORE=3
PKEY=4293, STUDENT_ID=206, FNAME=LESLIE, LNAME=BERRY, TYPE=HW, ITEM_ID=9, SCORE=4
PKEY=4294, STUDENT_ID=206, FNAME=LESLIE, LNAME=BERRY, TYPE=HW, ITEM_ID=10, SCORE=5
PKEY=4295, STUDENT_ID=206, FNAME=LESLIE, LNAME=BERRY, TYPE=HW, ITEM_ID=11, SCORE=4
PKEY=4296, STUDENT_ID=206, FNAME=LESLIE, LNAME=BERRY, TYPE=QU, ITEM_ID=1, SCORE=10
PKEY=4297, STUDENT_ID=206, FNAME=LESLIE, LNAME=BERRY, TYPE=QU, ITEM_ID=2, SCORE=7
PKEY=4298, STUDENT_ID=206, FNAME=LESLIE, LNAME=BERRY, TYPE=QU, ITEM_ID=3, SCORE=10
PKEY=4299, STUDENT_ID=206, FNAME=LESLIE, LNAME=BERRY, TYPE=QU, ITEM_ID=4, SCORE=9
PKEY=4300, STUDENT_ID=206, FNAME=LESLIE, LNAME=BERRY, TYPE=QU, ITEM_ID=5, SCORE=6
PKEY=4301, STUDENT_ID=206, FNAME=LESLIE, LNAME=BERRY, TYPE=QU, ITEM_ID=6, SCORE=9
PKEY=4302, STUDENT_ID=206, FNAME=LESLIE, LNAME=BERRY, TYPE=QU, ITEM_ID=7, SCORE=5
PKEY=4303, STUDENT_ID=206, FNAME=LESLIE, LNAME=BERRY, TYPE=EX, ITEM_ID=1, SCORE=36
PKEY=4304, STUDENT_ID=206, FNAME=LESLIE, LNAME=BERRY, TYPE=EX, ITEM_ID=2, SCORE=27
PKEY=4305, STUDENT_ID=206, FNAME=LESLIE, LNAME=BERRY, TYPE=EX, ITEM_ID=3, SCORE=31
PKEY=4306, STUDENT_ID=207, FNAME=AMBER, LNAME=ANDREWS, TYPE=HW, ITEM_ID=1, SCORE=3
PKEY=4307, STUDENT_ID=207, FNAME=AMBER, LNAME=ANDREWS, TYPE=HW, ITEM_ID=2, SCORE=4
PKEY=4308, STUDENT_ID=207, FNAME=AMBER, LNAME=ANDREWS, TYPE=HW, ITEM_ID=3, SCORE=5
PKEY=4309, STUDENT_ID=207, FNAME=AMBER, LNAME=ANDREWS, TYPE=HW, ITEM_ID=4, SCORE=3
PKEY=4310, STUDENT_ID=207, FNAME=AMBER, LNAME=ANDREWS, TYPE=HW, ITEM_ID=5, SCORE=4
PKEY=4311, STUDENT_ID=207, FNAME=AMBER, LNAME=ANDREWS, TYPE=HW, ITEM_ID=6, SCORE=4
PKEY=4312, STUDENT_ID=207, FNAME=AMBER, LNAME=ANDREWS, TYPE=HW, ITEM_ID=7, SCORE=3
PKEY=4313, STUDENT_ID=207, FNAME=AMBER, LNAME=ANDREWS, TYPE=HW, ITEM_ID=8, SCORE=4
PKEY=4314, STUDENT_ID=207, FNAME=AMBER, LNAME=ANDREWS, TYPE=HW, ITEM_ID=9, SCORE=5
PKEY=4315, STUDENT_ID=207, FNAME=AMBER, LNAME=ANDREWS, TYPE=HW, ITEM_ID=10, SCORE=3
PKEY=4316, STUDENT_ID=207, FNAME=AMBER, LNAME=ANDREWS, TYPE=HW, ITEM_ID=11, SCORE=3
PKEY=4317, STUDENT_ID=207, FNAME=AMBER, LNAME=ANDREWS, TYPE=QU, ITEM_ID=1, SCORE=5
PKEY=4318, STUDENT_ID=207, FNAME=AMBER, LNAME=ANDREWS, TYPE=QU, ITEM_ID=2, SCORE=7
PKEY=4319, STUDENT_ID=207, FNAME=AMBER, LNAME=ANDREWS, TYPE=QU, ITEM_ID=3, SCORE=5
PKEY=4320, STUDENT_ID=207, FNAME=AMBER, LNAME=ANDREWS, TYPE=QU, ITEM_ID=4, SCORE=6
PKEY=4321, STUDENT_ID=207, FNAME=AMBER, LNAME=ANDREWS, TYPE=QU, ITEM_ID=5, SCORE=10
PKEY=4322, STUDENT_ID=207, FNAME=AMBER, LNAME=ANDREWS, TYPE=QU, ITEM_ID=6, SCORE=8
PKEY=4323, STUDENT_ID=207, FNAME=AMBER, LNAME=ANDREWS, TYPE=QU, ITEM_ID=7, SCORE=5
PKEY=4324, STUDENT_ID=207, FNAME=AMBER, LNAME=ANDREWS, TYPE=EX, ITEM_ID=1, SCORE=26
PKEY=4325, STUDENT_ID=207, FNAME=AMBER, LNAME=ANDREWS, TYPE=EX, ITEM_ID=2, SCORE=32
PKEY=4326, STUDENT_ID=207, FNAME=AMBER, LNAME=ANDREWS, TYPE=EX, ITEM_ID=3, SCORE=37
PKEY=4327, STUDENT_ID=208, FNAME=VICTOR, LNAME=JOHNSTON, TYPE=HW, ITEM_ID=1, SCORE=4
PKEY=4328, STUDENT_ID=208, FNAME=VICTOR, LNAME=JOHNSTON, TYPE=HW, ITEM_ID=2, SCORE=4
PKEY=4329, STUDENT_ID=208, FNAME=VICTOR, LNAME=JOHNSTON, TYPE=HW, ITEM_ID=3, SCORE=5
PKEY=4330, STUDENT_ID=208, FNAME=VICTOR, LNAME=JOHNSTON, TYPE=HW, ITEM_ID=4, SCORE=3
PKEY=4331, STUDENT_ID=208, FNAME=VICTOR, LNAME=JOHNSTON, TYPE=HW, ITEM_ID=5, SCORE=5
PKEY=4332, STUDENT_ID=208, FNAME=VICTOR, LNAME=JOHNSTON, TYPE=HW, ITEM_ID=6, SCORE=3
PKEY=4333, STUDENT_ID=208, FNAME=VICTOR, LNAME=JOHNSTON, TYPE=HW, ITEM_ID=7, SCORE=5
PKEY=4334, STUDENT_ID=208, FNAME=VICTOR, LNAME=JOHNSTON, TYPE=HW, ITEM_ID=8, SCORE=5
PKEY=4335, STUDENT_ID=208, FNAME=VICTOR, LNAME=JOHNSTON, TYPE=HW, ITEM_ID=9, SCORE=4
PKEY=4336, STUDENT_ID=208, FNAME=VICTOR, LNAME=JOHNSTON, TYPE=HW, ITEM_ID=10, SCORE=3
PKEY=4337, STUDENT_ID=208, FNAME=VICTOR, LNAME=JOHNSTON, TYPE=HW, ITEM_ID=11, SCORE=5
PKEY=4338, STUDENT_ID=208, FNAME=VICTOR, LNAME=JOHNSTON, TYPE=QU, ITEM_ID=1, SCORE=9
PKEY=4339, STUDENT_ID=208, FNAME=VICTOR, LNAME=JOHNSTON, TYPE=QU, ITEM_ID=2, SCORE=7
PKEY=4340, STUDENT_ID=208, FNAME=VICTOR, LNAME=JOHNSTON, TYPE=QU, ITEM_ID=3, SCORE=9
PKEY=4341, STUDENT_ID=208, FNAME=VICTOR, LNAME=JOHNSTON, TYPE=QU, ITEM_ID=4, SCORE=7
PKEY=4342, STUDENT_ID=208, FNAME=VICTOR, LNAME=JOHNSTON, TYPE=QU, ITEM_ID=5, SCORE=6
PKEY=4343, STUDENT_ID=208, FNAME=VICTOR, LNAME=JOHNSTON, TYPE=QU, ITEM_ID=6, SCORE=7
PKEY=4344, STUDENT_ID=208, FNAME=VICTOR, LNAME=JOHNSTON, TYPE=QU, ITEM_ID=7, SCORE=9
PKEY=4345, STUDENT_ID=208, FNAME=VICTOR, LNAME=JOHNSTON, TYPE=EX, ITEM_ID=1, SCORE=29
PKEY=4346, STUDENT_ID=208, FNAME=VICTOR, LNAME=JOHNSTON, TYPE=EX, ITEM_ID=2, SCORE=38
PKEY=4347, STUDENT_ID=208, FNAME=VICTOR, LNAME=JOHNSTON, TYPE=EX, ITEM_ID=3, SCORE=26
PKEY=4348, STUDENT_ID=209, FNAME=DANIELLE, LNAME=RAY, TYPE=HW, ITEM_ID=1, SCORE=3
PKEY=4349, STUDENT_ID=209, FNAME=DANIELLE, LNAME=RAY, TYPE=HW, ITEM_ID=2, SCORE=5
PKEY=4350, STUDENT_ID=209, FNAME=DANIELLE, LNAME=RAY, TYPE=HW, ITEM_ID=3, SCORE=4
PKEY=4351, STUDENT_ID=209, FNAME=DANIELLE, LNAME=RAY, TYPE=HW, ITEM_ID=4, SCORE=5
PKEY=4352, STUDENT_ID=209, FNAME=DANIELLE, LNAME=RAY, TYPE=HW, ITEM_ID=5, SCORE=3
PKEY=4353, STUDENT_ID=209, FNAME=DANIELLE, LNAME=RAY, TYPE=HW, ITEM_ID=6, SCORE=3
PKEY=4354, STUDENT_ID=209, FNAME=DANIELLE, LNAME=RAY, TYPE=HW, ITEM_ID=7, SCORE=3
PKEY=4355, STUDENT_ID=209, FNAME=DANIELLE, LNAME=RAY, TYPE=HW, ITEM_ID=8, SCORE=5
PKEY=4356, STUDENT_ID=209, FNAME=DANIELLE, LNAME=RAY, TYPE=HW, ITEM_ID=9, SCORE=5
PKEY=4357, STUDENT_ID=209, FNAME=DANIELLE, LNAME=RAY, TYPE=HW, ITEM_ID=10, SCORE=3
PKEY=4358, STUDENT_ID=209, FNAME=DANIELLE, LNAME=RAY, TYPE=HW, ITEM_ID=11, SCORE=4
PKEY=4359, STUDENT_ID=209, FNAME=DANIELLE, LNAME=RAY, TYPE=QU, ITEM_ID=1, SCORE=10
PKEY=4360, STUDENT_ID=209, FNAME=DANIELLE, LNAME=RAY, TYPE=QU, ITEM_ID=2, SCORE=7
PKEY=4361, STUDENT_ID=209, FNAME=DANIELLE, LNAME=RAY, TYPE=QU, ITEM_ID=3, SCORE=7
PKEY=4362, STUDENT_ID=209, FNAME=DANIELLE, LNAME=RAY, TYPE=QU, ITEM_ID=4, SCORE=9
PKEY=4363, STUDENT_ID=209, FNAME=DANIELLE, LNAME=RAY, TYPE=QU, ITEM_ID=5, SCORE=7
PKEY=4364, STUDENT_ID=209, FNAME=DANIELLE, LNAME=RAY, TYPE=QU, ITEM_ID=6, SCORE=7
PKEY=4365, STUDENT_ID=209, FNAME=DANIELLE, LNAME=RAY, TYPE=QU, ITEM_ID=7, SCORE=9
PKEY=4366, STUDENT_ID=209, FNAME=DANIELLE, LNAME=RAY, TYPE=EX, ITEM_ID=1, SCORE=39
PKEY=4367, STUDENT_ID=209, FNAME=DANIELLE, LNAME=RAY, TYPE=EX, ITEM_ID=2, SCORE=36
PKEY=4368, STUDENT_ID=209, FNAME=DANIELLE, LNAME=RAY, TYPE=EX, ITEM_ID=3, SCORE=31
PKEY=4369, STUDENT_ID=210, FNAME=MELISSA, LNAME=LANE, TYPE=HW, ITEM_ID=1, SCORE=5
PKEY=4370, STUDENT_ID=210, FNAME=MELISSA, LNAME=LANE, TYPE=HW, ITEM_ID=2, SCORE=3
PKEY=4371, STUDENT_ID=210, FNAME=MELISSA, LNAME=LANE, TYPE=HW, ITEM_ID=3, SCORE=4
PKEY=4372, STUDENT_ID=210, FNAME=MELISSA, LNAME=LANE, TYPE=HW, ITEM_ID=4, SCORE=5
PKEY=4373, STUDENT_ID=210, FNAME=MELISSA, LNAME=LANE, TYPE=HW, ITEM_ID=5, SCORE=3
PKEY=4374, STUDENT_ID=210, FNAME=MELISSA, LNAME=LANE, TYPE=HW, ITEM_ID=6, SCORE=4
PKEY=4375, STUDENT_ID=210, FNAME=MELISSA, LNAME=LANE, TYPE=HW, ITEM_ID=7, SCORE=3
PKEY=4376, STUDENT_ID=210, FNAME=MELISSA, LNAME=LANE, TYPE=HW, ITEM_ID=8, SCORE=5
PKEY=4377, STUDENT_ID=210, FNAME=MELISSA, LNAME=LANE, TYPE=HW, ITEM_ID=9, SCORE=4
PKEY=4378, STUDENT_ID=210, FNAME=MELISSA, LNAME=LANE, TYPE=HW, ITEM_ID=10, SCORE=3
PKEY=4379, STUDENT_ID=210, FNAME=MELISSA, LNAME=LANE, TYPE=HW, ITEM_ID=11, SCORE=4
PKEY=4380, STUDENT_ID=210, FNAME=MELISSA, LNAME=LANE, TYPE=QU, ITEM_ID=1, SCORE=8
PKEY=4381, STUDENT_ID=210, FNAME=MELISSA, LNAME=LANE, TYPE=QU, ITEM_ID=2, SCORE=8
PKEY=4382, STUDENT_ID=210, FNAME=MELISSA, LNAME=LANE, TYPE=QU, ITEM_ID=3, SCORE=6
PKEY=4383, STUDENT_ID=210, FNAME=MELISSA, LNAME=LANE, TYPE=QU, ITEM_ID=4, SCORE=5
PKEY=4384, STUDENT_ID=210, FNAME=MELISSA, LNAME=LANE, TYPE=QU, ITEM_ID=5, SCORE=5
PKEY=4385, STUDENT_ID=210, FNAME=MELISSA, LNAME=LANE, TYPE=QU, ITEM_ID=6, SCORE=5
PKEY=4386, STUDENT_ID=210, FNAME=MELISSA, LNAME=LANE, TYPE=QU, ITEM_ID=7, SCORE=6
PKEY=4387, STUDENT_ID=210, FNAME=MELISSA, LNAME=LANE, TYPE=EX, ITEM_ID=1, SCORE=37
PKEY=4388, STUDENT_ID=210, FNAME=MELISSA, LNAME=LANE, TYPE=EX, ITEM_ID=2, SCORE=33
PKEY=4389, STUDENT_ID=210, FNAME=MELISSA, LNAME=LANE, TYPE=EX, ITEM_ID=3, SCORE=29
PKEY=4390, STUDENT_ID=211, FNAME=SIERRA, LNAME=RILEY, TYPE=HW, ITEM_ID=1, SCORE=3
PKEY=4391, STUDENT_ID=211, FNAME=SIERRA, LNAME=RILEY, TYPE=HW, ITEM_ID=2, SCORE=4
PKEY=4392, STUDENT_ID=211, FNAME=SIERRA, LNAME=RILEY, TYPE=HW, ITEM_ID=3, SCORE=4
PKEY=4393, STUDENT_ID=211, FNAME=SIERRA, LNAME=RILEY, TYPE=HW, ITEM_ID=4, SCORE=5
PKEY=4394, STUDENT_ID=211, FNAME=SIERRA, LNAME=RILEY, TYPE=HW, ITEM_ID=5, SCORE=3
PKEY=4395, STUDENT_ID=211, FNAME=SIERRA, LNAME=RILEY, TYPE=HW, ITEM_ID=6, SCORE=3
PKEY=4396, STUDENT_ID=211, FNAME=SIERRA, LNAME=RILEY, TYPE=HW, ITEM_ID=7, SCORE=5
PKEY=4397, STUDENT_ID=211, FNAME=SIERRA, LNAME=RILEY, TYPE=HW, ITEM_ID=8, SCORE=4
PKEY=4398, STUDENT_ID=211, FNAME=SIERRA, LNAME=RILEY, TYPE=HW, ITEM_ID=9, SCORE=4
PKEY=4399, STUDENT_ID=211, FNAME=SIERRA, LNAME=RILEY, TYPE=HW, ITEM_ID=10, SCORE=5
PKEY=4400, STUDENT_ID=211, FNAME=SIERRA, LNAME=RILEY, TYPE=HW, ITEM_ID=11, SCORE=3
PKEY=4401, STUDENT_ID=211, FNAME=SIERRA, LNAME=RILEY, TYPE=QU, ITEM_ID=1, SCORE=9
PKEY=4402, STUDENT_ID=211, FNAME=SIERRA, LNAME=RILEY, TYPE=QU, ITEM_ID=2, SCORE=5
PKEY=4403, STUDENT_ID=211, FNAME=SIERRA, LNAME=RILEY, TYPE=QU, ITEM_ID=3, SCORE=7
PKEY=4404, STUDENT_ID=211, FNAME=SIERRA, LNAME=RILEY, TYPE=QU, ITEM_ID=4, SCORE=9
PKEY=4405, STUDENT_ID=211, FNAME=SIERRA, LNAME=RILEY, TYPE=QU, ITEM_ID=5, SCORE=6
PKEY=4406, STUDENT_ID=211, FNAME=SIERRA, LNAME=RILEY, TYPE=QU, ITEM_ID=6, SCORE=8
PKEY=4407, STUDENT_ID=211, FNAME=SIERRA, LNAME=RILEY, TYPE=QU, ITEM_ID=7, SCORE=10
PKEY=4408, STUDENT_ID=211, FNAME=SIERRA, LNAME=RILEY, TYPE=EX, ITEM_ID=1, SCORE=31
PKEY=4409, STUDENT_ID=211, FNAME=SIERRA, LNAME=RILEY, TYPE=EX, ITEM_ID=2, SCORE=33
PKEY=4410, STUDENT_ID=211, FNAME=SIERRA, LNAME=RILEY, TYPE=EX, ITEM_ID=3, SCORE=25
PKEY=4411, STUDENT_ID=212, FNAME=MADELYN, LNAME=CARPENTER, TYPE=HW, ITEM_ID=1, SCORE=3
PKEY=4412, STUDENT_ID=212, FNAME=MADELYN, LNAME=CARPENTER, TYPE=HW, ITEM_ID=2, SCORE=3
PKEY=4413, STUDENT_ID=212, FNAME=MADELYN, LNAME=CARPENTER, TYPE=HW, ITEM_ID=3, SCORE=4
PKEY=4414, STUDENT_ID=212, FNAME=MADELYN, LNAME=CARPENTER, TYPE=HW, ITEM_ID=4, SCORE=5
PKEY=4415, STUDENT_ID=212, FNAME=MADELYN, LNAME=CARPENTER, TYPE=HW, ITEM_ID=5, SCORE=5
PKEY=4416, STUDENT_ID=212, FNAME=MADELYN, LNAME=CARPENTER, TYPE=HW, ITEM_ID=6, SCORE=4
PKEY=4417, STUDENT_ID=212, FNAME=MADELYN, LNAME=CARPENTER, TYPE=HW, ITEM_ID=7, SCORE=3
PKEY=4418, STUDENT_ID=212, FNAME=MADELYN, LNAME=CARPENTER, TYPE=HW, ITEM_ID=8, SCORE=3
PKEY=4419, STUDENT_ID=212, FNAME=MADELYN, LNAME=CARPENTER, TYPE=HW, ITEM_ID=9, SCORE=4
PKEY=4420, STUDENT_ID=212, FNAME=MADELYN, LNAME=CARPENTER, TYPE=HW, ITEM_ID=10, SCORE=5
PKEY=4421, STUDENT_ID=212, FNAME=MADELYN, LNAME=CARPENTER, TYPE=HW, ITEM_ID=11, SCORE=4
PKEY=4422, STUDENT_ID=212, FNAME=MADELYN, LNAME=CARPENTER, TYPE=QU, ITEM_ID=1, SCORE=5
PKEY=4423, STUDENT_ID=212, FNAME=MADELYN, LNAME=CARPENTER, TYPE=QU, ITEM_ID=2, SCORE=9
PKEY=4424, STUDENT_ID=212, FNAME=MADELYN, LNAME=CARPENTER, TYPE=QU, ITEM_ID=3, SCORE=8
PKEY=4425, STUDENT_ID=212, FNAME=MADELYN, LNAME=CARPENTER, TYPE=QU, ITEM_ID=4, SCORE=5
PKEY=4426, STUDENT_ID=212, FNAME=MADELYN, LNAME=CARPENTER, TYPE=QU, ITEM_ID=5, SCORE=7
PKEY=4427, STUDENT_ID=212, FNAME=MADELYN, LNAME=CARPENTER, TYPE=QU, ITEM_ID=6, SCORE=6
PKEY=4428, STUDENT_ID=212, FNAME=MADELYN, LNAME=CARPENTER, TYPE=QU, ITEM_ID=7, SCORE=8
PKEY=4429, STUDENT_ID=212, FNAME=MADELYN, LNAME=CARPENTER, TYPE=EX, ITEM_ID=1, SCORE=35
PKEY=4430, STUDENT_ID=212, FNAME=MADELYN, LNAME=CARPENTER, TYPE=EX, ITEM_ID=2, SCORE=31
PKEY=4431, STUDENT_ID=212, FNAME=MADELYN, LNAME=CARPENTER, TYPE=EX, ITEM_ID=3, SCORE=25
PKEY=4432, STUDENT_ID=213, FNAME=RILEY, LNAME=PERKINS, TYPE=HW, ITEM_ID=1, SCORE=4
PKEY=4433, STUDENT_ID=213, FNAME=RILEY, LNAME=PERKINS, TYPE=HW, ITEM_ID=2, SCORE=4
PKEY=4434, STUDENT_ID=213, FNAME=RILEY, LNAME=PERKINS, TYPE=HW, ITEM_ID=3, SCORE=4
PKEY=4435, STUDENT_ID=213, FNAME=RILEY, LNAME=PERKINS, TYPE=HW, ITEM_ID=4, SCORE=4
PKEY=4436, STUDENT_ID=213, FNAME=RILEY, LNAME=PERKINS, TYPE=HW, ITEM_ID=5, SCORE=3
PKEY=4437, STUDENT_ID=213, FNAME=RILEY, LNAME=PERKINS, TYPE=HW, ITEM_ID=6, SCORE=5
PKEY=4438, STUDENT_ID=213, FNAME=RILEY, LNAME=PERKINS, TYPE=HW, ITEM_ID=7, SCORE=4
PKEY=4439, STUDENT_ID=213, FNAME=RILEY, LNAME=PERKINS, TYPE=HW, ITEM_ID=8, SCORE=3
PKEY=4440, STUDENT_ID=213, FNAME=RILEY, LNAME=PERKINS, TYPE=HW, ITEM_ID=9, SCORE=3
PKEY=4441, STUDENT_ID=213, FNAME=RILEY, LNAME=PERKINS, TYPE=HW, ITEM_ID=10, SCORE=5
PKEY=4442, STUDENT_ID=213, FNAME=RILEY, LNAME=PERKINS, TYPE=HW, ITEM_ID=11, SCORE=5
PKEY=4443, STUDENT_ID=213, FNAME=RILEY, LNAME=PERKINS, TYPE=QU, ITEM_ID=1, SCORE=6
PKEY=4444, STUDENT_ID=213, FNAME=RILEY, LNAME=PERKINS, TYPE=QU, ITEM_ID=2, SCORE=5
PKEY=4445, STUDENT_ID=213, FNAME=RILEY, LNAME=PERKINS, TYPE=QU, ITEM_ID=3, SCORE=5
PKEY=4446, STUDENT_ID=213, FNAME=RILEY, LNAME=PERKINS, TYPE=QU, ITEM_ID=4, SCORE=8
PKEY=4447, STUDENT_ID=213, FNAME=RILEY, LNAME=PERKINS, TYPE=QU, ITEM_ID=5, SCORE=10
PKEY=4448, STUDENT_ID=213, FNAME=RILEY, LNAME=PERKINS, TYPE=QU, ITEM_ID=6, SCORE=6
PKEY=4449, STUDENT_ID=213, FNAME=RILEY, LNAME=PERKINS, TYPE=QU, ITEM_ID=7, SCORE=5
PKEY=4450, STUDENT_ID=213, FNAME=RILEY, LNAME=PERKINS, TYPE=EX, ITEM_ID=1, SCORE=33
PKEY=4451, STUDENT_ID=213, FNAME=RILEY, LNAME=PERKINS, TYPE=EX, ITEM_ID=2, SCORE=29
PKEY=4452, STUDENT_ID=213, FNAME=RILEY, LNAME=PERKINS, TYPE=EX, ITEM_ID=3, SCORE=25
PKEY=4453, STUDENT_ID=214, FNAME=ADDISON, LNAME=AGUILAR, TYPE=HW, ITEM_ID=1, SCORE=4
PKEY=4454, STUDENT_ID=214, FNAME=ADDISON, LNAME=AGUILAR, TYPE=HW, ITEM_ID=2, SCORE=4
